19.6564,1166.459259,166.637037,166.637037,166.637037,-7.32,804.68,15.4,14,15.4,14,18.35333333,14,19.83,15,19.83,15,91.33333333,11.7,47.062,201.25,0.8,202.5
19.6295,934.3962963,133.4851852,133.4851852,133.4851852,-7.18,804.82,15.4,14,15.4,14,18.33333333,14,19.8,15,19.8,15,80.33333333,12.76666667,68.376,59.166667,0.866666667,277.5
19.6089,780.9407407,111.562963,111.562963,111.562963,-7.1,804.9,15.4,14,15.4,14,18.32,14,19.78,15,19.78,15,74.33333333,11.36666667,48.774,145.83333,1.166666667,187.5
19.6554,567.9074074,81.12962963,81.12962963,81.12962963,-7.11,804.89,15.4,14,15.4,14,18.35333333,14,19.83,15,19.83,15,74.66666667,11.73333333,47.784,68.75,1.033333333,240
19.6165,382.1222222,54.58888889,54.58888889,54.58888889,-7.14,804.86,15.2,14,15.2,14,18.26,14,19.79,15,19.79,15,73.33333333,11.9,47.454,157.08333,0.933333333,247.5
19.4871,417.6148148,59.65925926,59.65925926,59.65925926,-7.16,804.84,15.2,14,15.2,14,18.16666667,14,19.65,15,19.65,15,70.66666667,12.63333333,46.2,232.91667,1.2,292.5
19.4314,437.2148148,62.45925926,62.45925926,62.45925926,-7.18,804.82,15.2,14,15.2,14,18.13333333,14,19.6,15,19.6,15,69.33333333,12.33333333,47.652,217.5,0.7,172.5
19.552,451.4222222,64.48888889,64.48888889,64.48888889,-7.21,804.79,15.2,14,15.2,14,18.21333333,14,19.72,15,19.72,15,69,12.1,48.444,234.58333,0.866666667,262.5
19.4728,473.6148148,67.65925926,67.65925926,67.65925926,-7.23,804.77,15.4,14,15.4,14,18.22666667,14,19.64,15,19.64,15,68.33333333,12.23333333,48.378,123.75,0.866666667,247.5
19.5519,472.2148148,67.45925926,67.45925926,67.45925926,-7.25,804.75,15.4,14,15.4,14,18.28,14,19.72,15,19.72,15,67.66666667,13.13333333,46.992,242.5,1.033333333,292.5
19.3615,603.9703704,86.28148148,86.28148148,86.28148148,-7.21,804.79,15.2,14,15.2,14,18.09333333,14,19.54,15,19.54,15,68,13.66666667,46.596,178.33333,0.8,307.5
19.5043,527.8,75.4,75.4,75.4,-7.21,804.79,15.2,14,15.2,14,18.18,14,19.67,15,19.67,15,68.66666667,14.1,44.682,168.75,1.1,240
19.5662,461.7148148,65.95925926,65.95925926,65.95925926,-7.23,804.77,15.2,14,15.2,14,18.22666667,14,19.74,15,19.74,15,68,14.56666667,42.966,151.66667,1.666666667,195
19.6612,657.662963,93.95185185,93.95185185,93.95185185,-7.18,804.82,15.2,14,15.2,14,18.29333333,14,19.84,15,19.84,15,71.66666667,14.56666667,45.276,211.25,1.033333333,225
19.6483,730.9555556,104.4222222,104.4222222,104.4222222,-7.12,804.88,15.4,14,15.4,14,18.35333333,14,19.83,15,19.83,15,67,15.33333333,47.652,164.58333,1.266666667,292.5
19.6429,823.0703704,117.5814815,117.5814815,117.5814815,-7.08,804.92,15.4,14,15.4,14,18.34666667,14,19.82,15,19.82,15,67,14.2,49.104,161.66667,0.966666667,240
19.7747,589.8666667,84.26666667,84.26666667,84.26666667,-7.17,804.83,15.6,14,15.6,14,18.50666667,14,19.96,15,19.96,15,63.66666667,13.93333333,47.982,37.916667,1.333333333,255
19.7939,723.4888889,103.3555556,103.3555556,103.3555556,-7.29,804.71,15.6,14,15.6,14,18.52,14,19.98,15,19.98,15,60.66666667,13.6,48.774,53.75,1.166666667,270
19.9179,786.7740741,112.3962963,112.3962963,112.3962963,-7.39,804.61,15.6,14,15.6,14,18.60666667,14,20.11,15,20.11,15,59.33333333,13.73333333,46.728,55,1.266666667,255
19.7271,630.5185185,90.07407407,90.07407407,90.07407407,-7.55,804.45,15.6,14,15.6,14,18.48,14,19.92,15,19.92,15,62,12.73333333,52.866,241.25,0.733333333,262.5
19.5757,774.537037,110.6481481,110.6481481,110.6481481,-7.6,804.4,15.6,14,15.6,14,18.38,14,19.77,15,19.77,15,66.33333333,13.06666667,46.2,164.16667,1.133333333,210
19.4749,645.6592593,92.23703704,92.23703704,92.23703704,-7.68,804.32,15.6,14,15.6,14,18.3,14,19.65,15,19.65,15,69,14.06666667,45.87,210,0.866666667,255
19.257,401.6185185,57.37407407,57.37407407,57.37407407,-7.84,804.16,15.8,14,15.8,14,18.20666667,14,19.41,15,19.41,15,66.33333333,14.73333333,49.698,199.58333,1.133333333,292.5
19.2421,237.4814815,33.92592593,33.92592593,33.92592593,-7.95,804.05,15.6,14,15.6,14,18.13333333,14,19.4,15,19.4,15,66.66666667,13.76666667,53.988,105.83333,0.833333333,322.5
19.3786,415.0222222,59.28888889,59.28888889,59.28888889,-7.98,804.02,15.8,14,15.8,14,18.29333333,14,19.54,15,19.54,15,68,14.63333333,47.784,241.25,1.066666667,120
19.4565,201.3148148,28.75925926,28.75925926,28.75925926,-8,804,15.8,14,15.8,14,18.34666667,14,19.62,15,19.62,15,70,15.1,45.21,196.66667,1.433333333,232.5
19.4391,515.4074074,73.62962963,73.62962963,73.62962963,-8.01,803.99,15.6,14,15.6,14,18.26666667,14,19.6,15,19.6,15,67.33333333,13.6,49.236,195.41667,1.733333333,285
19.3385,334.5740741,47.7962963,47.7962963,47.7962963,-8.11,803.89,15.6,14,15.6,14,18.2,14,19.5,15,19.5,15,66.33333333,13.03333333,48.906,217.91667,1.233333333,240
19.4585,356.7666667,50.96666667,50.96666667,50.96666667,-8.2,803.8,15.8,14,15.8,14,18.34666667,14,19.62,15,19.62,15,65.66666667,13.7,49.632,175.41667,0.966666667,232.5
19.2549,290.8888889,41.55555556,41.55555556,41.55555556,-8.32,803.68,15.8,14,15.8,14,18.20666667,14,19.41,15,19.41,15,66.33333333,13.63333333,46.002,276.25,0.766666667,225
19.3502,263.1740741,37.5962963,37.5962963,37.5962963,-8.42,803.58,15.6,14,15.6,14,18.20666667,14,19.51,15,19.51,15,65,14.26666667,45.276,167.91667,0.833333333,210
19.4644,235.2518519,33.60740741,33.60740741,33.60740741,-8.49,803.51,15.8,14,15.8,14,18.35333333,14,19.63,15,19.63,15,62.33333333,14.46666667,47.586,125.41667,1.3,225
19.5855,348.3148148,49.75925926,49.75925926,49.75925926,-8.51,803.49,15.8,14,15.8,14,18.44,14,19.76,15,19.76,15,66,14.86666667,45.738,83.333333,1.033333333,270
19.6077,309.1148148,44.15925926,44.15925926,44.15925926,-8.53,803.47,15.8,14,15.8,14,18.46,14,19.79,15,19.79,15,63,14.53333333,49.632,147.91667,1.333333333,240
19.7079,385.1296296,55.01851852,55.01851852,55.01851852,-8.57,803.43,15.8,14,15.8,14,18.53333333,14,19.9,15,19.9,15,61,14.63333333,48.906,200.41667,1.3,255
19.7692,263.3814815,37.62592593,37.62592593,37.62592593,-8.68,803.32,15.8,14,15.8,14,18.58,14,19.97,15,19.97,15,63.66666667,15,51.744,192.5,1.5,187.5
20.0197,228.6407407,32.66296296,32.66296296,32.66296296,-8.87,803.13,15.8,14,15.8,14,18.74666667,14,20.22,15,20.22,15,59,15.7,52.602,279.16667,1.3,217.5
19.9577,212.9555556,30.42222222,30.42222222,30.42222222,-9.08,802.92,15.6,14,15.6,14,18.64666667,14,20.17,15,20.17,15,59,16.43333333,52.602,260.83333,1.3,255
20.1411,214.6407407,30.66296296,30.66296296,30.66296296,-9.27,802.73,15.6,14,15.6,14,18.76666667,14,20.35,15,20.35,15,62.66666667,17.16666667,50.424,255.83333,1.4,285
19.8477,181.9481481,25.99259259,25.99259259,25.99259259,-9.47,802.53,15.6,14,15.6,14,18.56,14,20.04,15,20.04,15,59.33333333,17.33333333,48.51,208.75,1.5,277.5
20.2033,186.4333333,26.63333333,26.63333333,26.63333333,-9.65,802.35,15.8,14,15.8,14,18.86,14,20.39,15,20.39,15,60,17.3,47.916,217.5,0.766666667,292.5
20.6452,450.0740741,64.2962963,64.2962963,64.2962963,-9.75,802.25,15.8,14,15.8,14,19.16,14,20.84,15,20.84,15,57.66666667,17.73333333,52.866,215,1.066666667,240
20.5786,777.6740741,111.0962963,111.0962963,111.0962963,-9.85,802.15,16.2,14,16.2,14,19.52666667,14,21.19,15,21.19,15,53.33333333,18.5,52.338,104.58333,1.8,285
20.8448,762.3,108.9,108.9,108.9,-10.12,801.88,16.2,14,16.2,14,19.54666667,14,21.22,15,21.22,15,49,19.36666667,49.896,288.33333,1.933333333,240
21.0563,637.1814815,91.02592593,91.02592593,91.02592593,-10.5,801.5,16.4,14,16.4,14,19.77333333,14,21.46,15,21.46,15,53.33333333,19.13333333,60.852,282.5,1.666666667,247.5
21.0788,640.6814815,91.52592593,91.52592593,91.52592593,-10.88,801.12,16.8,14,16.8,14,19.91333333,14,21.47,15,21.47,15,52,19.23333333,54.648,200.41667,1.966666667,240
20.9924,695.2814815,99.32592593,99.32592593,99.32592593,-11.26,800.74,16.8,14,16.8,14,19.88,14,21.42,15,21.42,15,56.66666667,18,51.744,101.66667,1.633333333,247.5
20.992,743.1666667,106.1666667,106.1666667,106.1666667,-11.62,800.38,16.8,14,16.8,14,19.88,14,21.42,15,21.42,15,55.33333333,18.56666667,49.104,142.91667,1.533333333,247.5
20.6369,695.5083333,99.35833333,99.35833333,99.35833333,-12.02,799.98,16.6,14,16.6,14,19.53333333,14,21,15,21,15,53,18.5,48.444,227.5,1.266666667,255
21.0042,688.6638889,98.38055556,98.38055556,98.38055556,-12.44,799.56,16.6,14,16.6,14,19.80666667,14,21.41,15,21.41,15,52,18.9,45.606,184.16667,1.333333333,247.5
21.3353,752.7236111,107.5319444,107.5319444,107.5319444,-12.83,799.17,16.6,14,16.6,14,20.01333333,14,21.72,15,21.72,15,50.66666667,19.2,43.296,255.41667,1.333333333,232.5
21.6306,848.6430556,121.2347222,121.2347222,121.2347222,-13.16,798.84,16.4,14,16.4,14,20.04666667,14,21.87,15,21.87,15,51.66666667,19.43333333,39.93,113.75,1.133333333,262.5
22.0135,907.8027778,129.6861111,129.6861111,129.6861111,-13.46,798.54,16.2,14,16.2,14,20.24666667,14,22.27,15,22.27,15,48.33333333,19.13333333,42.372,172.5,1.566666667,292.5
21.8969,818.6564815,116.9509259,116.9509259,116.9509259,-13.8,798.2,16.2,14,16.2,14,20.22,14,22.23,15,22.23,15,45.66666667,18.53333333,44.352,176.66667,1.433333333,300
21.8183,734.4101852,104.9157407,104.9157407,104.9157407,-14.18,797.82,16.4,14,16.4,14,20.25333333,14,22.18,15,22.18,15,48.66666667,18.6,44.352,291.66667,1.133333333,255
21.756,452.4981481,64.64259259,64.64259259,64.64259259,-14.7,797.3,16.4,14,16.4,14,20.22,14,22.13,15,22.13,15,51.33333333,18.93333333,46.992,240,1.533333333,315
21.6811,384.125,54.875,54.875,54.875,-15.24,796.76,16.2,14,16.2,14,20.16666667,14,22.15,15,22.15,15,51.33333333,19.3,49.434,256.66667,1.966666667,300
22.0888,718.3101852,102.6157407,102.6157407,102.6157407,-15.62,796.38,16,14,16,14,20.36,14,22.54,15,22.54,15,46.33333333,20.63333333,50.886,290.41667,1.633333333,270
22.3774,944.5625,134.9375,134.9375,134.9375,-15.89,796.11,16,14,16,14,20.53333333,14,22.8,15,22.8,15,50.66666667,20.06666667,45.54,322.5,1.7,270
21.5162,963.2162037,137.6023148,137.6023148,137.6023148,-16.2,795.8,16,14,16,14,19.94,14,21.91,15,21.91,15,53,19.66666667,45.87,257.5,1.533333333,262.5
21.8126,1005.689352,143.6699074,143.6699074,143.6699074,-16.49,795.51,16,14,16,14,20.16666667,14,22.25,15,22.25,15,53.66666667,19.76666667,44.418,112.5,1.133333333,300
21.6571,807.5893519,115.3699074,115.3699074,115.3699074,-16.78,795.22,15.8,14,15.8,14,19.98666667,14,22.08,15,22.08,15,55,20.4,36.366,119.16667,1.033333333,232.5
21.282,1208.180556,172.5972222,172.5972222,172.5972222,-16.84,795.16,15.8,14,15.8,14,19.72666667,14,21.69,15,21.69,15,60.66666667,20.5,34.254,113.75,1.133333333,210
21.513,801.837037,114.5481481,114.5481481,114.5481481,-17.24,794.76,15.8,14,15.8,14,19.9,14,21.95,15,21.95,15,62.66666667,20.53333333,39.534,127.08333,1.2,255
19.5185,701.0953704,100.1564815,100.1564815,100.1564815,-17.46,794.54,15.8,14,15.8,14,19.34,14,21.11,15,21.11,15,74.33333333,17.5,44.982,71.666667,1.133333333,97.5
20.5878,731.4027778,104.4861111,104.4861111,104.4861111,-17.76,794.24,15.8,14,15.8,14,19.88666667,14,21.93,15,21.93,15,85,15.76666667,40.198,244.58333,0.9,187.5
20.7981,472.1208333,67.44583333,67.44583333,67.44583333,-17.85,794.15,15.6,14,15.6,14,19.71333333,14,21.77,15,21.77,15,73,17.66666667,41.384,258.75,1.166666667,150
18.8966,1176.207407,168.0296296,168.0296296,168.0296296,-17.93,794.07,15.6,14,15.6,14,18.54,14,20.01,15,20.01,15,71.66666667,18.26666667,64.68,299.16667,1.133333333,202.5
20.2689,564.1384259,80.5912037,80.5912037,80.5912037,-18.48,793.52,15.8,14,15.8,14,19.28666667,14,21.03,15,21.03,15,75.33333333,18.16666667,57.552,280,1.6,330
20.0323,564.725,80.675,80.675,80.675,-19.02,792.98,15.8,14,15.8,14,19.43333333,14,21.25,15,21.25,15,70,18.86666667,62.37,146.25,1.033333333,255
21.4705,685.1444444,97.87777778,97.87777778,97.87777778,-19.5,792.5,16,14,16,14,20.2,14,22.3,15,22.3,15,64,19.86666667,55.836,51.666667,1.6,300
21.8803,737.8907407,105.412963,105.412963,105.412963,-19.94,792.06,16.2,14,16.2,14,20.48666667,14,22.63,15,22.63,15,64.66666667,19.93333333,54.978,263.75,1.466666667,262.5
22.1569,600.7847222,85.82638889,85.82638889,85.82638889,-20.45,791.55,16.2,14,16.2,14,20.67333333,14,22.91,15,22.91,15,61.66666667,20.96666667,58.74,272.91667,1.233333333,262.5
22.3661,718.4041667,102.6291667,102.6291667,102.6291667,-20.9,791.1,16.2,14,16.2,14,20.80666667,14,23.11,15,23.11,15,59.66666667,19.33333333,61.71,291.66667,1.733333333,292.5
22.2952,898.3430556,128.3347222,128.3347222,128.3347222,-21.23,790.77,16,14,16,14,20.70666667,14,23.06,15,23.06,15,62.66666667,18.83333333,40.422,327.91667,1.3,277.5
22.1913,537.6162037,76.80231481,76.80231481,76.80231481,-21.54,790.46,16.8,14,16.8,14,20.90666667,14,22.96,15,22.96,15,62.66666667,19.9,63.756,321.25,1.166666667,270
23.1461,718.2939815,102.6134259,102.6134259,102.6134259,-21.61,790.39,16.8,14,16.8,14,21.4,14,23.7,15,23.7,15,60.66666667,20.33333333,54.516,89.166667,1.133333333,262.5
23.5924,863.3819444,123.3402778,123.3402778,123.3402778,-21.82,790.18,16.6,14,16.6,14,21.64666667,14,24.17,15,24.17,15,66,19.4,47.784,171.66667,1.533333333,277.5
22.9957,878.3833333,125.4833333,125.4833333,125.4833333,-22.12,789.88,16.4,14,16.4,14,21.23333333,14,23.65,15,23.65,15,66.33333333,20.1,53.79,152.08333,1.3,240
23.6834,1047.865972,149.6951389,149.6951389,149.6951389,-22.31,789.69,16.4,14,16.4,14,21.65333333,14,24.28,15,24.28,15,63,21.2,46.134,104.58333,1.966666667,255
23.1023,972.7180556,138.9597222,138.9597222,138.9597222,-22.65,789.35,16.6,14,16.6,14,21.39333333,14,23.79,15,23.79,15,71,19.63333333,56.958,173.75,1.166666667,292.5
22.247,1011.407639,144.4868056,144.4868056,144.4868056,-22.96,789.04,16.6,14,16.6,14,20.94,14,23.11,15,23.11,15,73,18.93333333,41.148,185.41667,1.366666667,247.5
22.0129,1039.407639,148.4868056,148.4868056,148.4868056,-23.27,788.73,16.6,14,16.6,14,20.78666667,14,22.88,15,22.88,15,66.33333333,19.56666667,49.498,99.583333,1.366666667,262.5
21.9402,988.4729167,141.2104167,141.2104167,141.2104167,-23.48,788.52,16.8,14,16.8,14,20.76,14,22.74,15,22.74,15,67.33333333,19.03333333,40.158,205,1.966666667,90
21.7187,1235.597222,176.5138889,176.5138889,176.5138889,-23.76,788.24,16.8,14,16.8,14,20.64,14,22.56,15,22.56,15,63,19.93333333,57.486,204.16667,1.1,172.5
22.4574,677.2694444,96.75277778,96.75277778,96.75277778,-23.96,788.04,16.6,14,16.6,14,21,14,23.2,15,23.2,15,63.66666667,20.53333333,62.832,213.33333,1.333333333,255
21.953,1107.26875,158.18125,158.18125,158.18125,-23.87,788.13,16.8,14,16.8,14,20.77333333,14,22.76,15,22.76,15,62,21.46666667,58.014,120.83333,1.166666667,292.5
23.5918,1185.940972,169.4201389,169.4201389,169.4201389,-23.7,788.3,16.8,14,16.8,14,21.69333333,14,24.14,15,24.14,15,57.66666667,22.6,56.298,305.83333,1.7,217.5
24.0087,1250.9,178.7,178.7,178.7,-23.7,788.3,16.4,14,16.4,14,21.83333333,14,24.55,15,24.55,15,58,22.76666667,40.852,253.33333,1.833333333,307.5
24.1471,688.4597222,98.35138889,98.35138889,98.35138889,-24.16,787.84,16,14,16,14,21.78,14,24.67,15,24.67,15,71.66666667,20.9,45.274,311.66667,1.833333333,277.5
24.0945,589.6770833,84.23958333,84.23958333,84.23958333,-24.67,787.33,16,14,16,14,21.81333333,14,24.72,15,24.72,15,69.33333333,21.4,40.884,239.16667,1.6,240
24.5411,579.5805556,82.79722222,82.79722222,82.79722222,-25.19,786.81,16.8,14,16.8,14,22.35333333,14,25.13,15,25.13,15,59.33333333,21.6,43.954,350.41667,1.7,300
24.7796,799.8423611,114.2631944,114.2631944,114.2631944,-25.6,786.4,17,14,17,14,22.55333333,14,25.33,15,25.33,15,68.33333333,19.73333333,40.06,296.25,1.366666667,277.5
24.1414,833.3354167,119.0479167,119.0479167,119.0479167,-25.99,786.01,17.2,14,17.2,14,22.27333333,14,24.81,15,24.81,15,75.33333333,19.23333333,42.634,39.166667,1.066666667,232.5
23.4937,858.1319444,122.5902778,122.5902778,122.5902778,-26.37,785.63,17.2,14,17.2,14,21.92,14,24.28,15,24.28,15,81,18.4,47.254,318.75,1.233333333,300
22.6363,1010.707639,144.3868056,144.3868056,144.3868056,-26.68,785.32,17.2,14,17.2,14,21.43333333,14,23.55,15,23.55,15,73,19.73333333,44.184,92.083333,0.9,187.5
23.2063,1094.090278,156.2986111,156.2986111,156.2986111,-26.94,785.06,17.2,14,17.2,14,21.72,14,23.98,15,23.98,15,79.66666667,19.1,35.244,239.58333,0.966666667,210
23.076,1108.979861,158.4256944,158.4256944,158.4256944,-27.17,784.83,17.2,14,17.2,14,21.66666667,14,23.9,15,23.9,15,77.33333333,20.26666667,49.596,220,1.5,240
23.5258,1149.579861,164.2256944,164.2256944,164.2256944,-27.4,784.6,17.2,14,17.2,14,21.88,14,24.22,15,24.22,15,75.33333333,19.56666667,42.038,187.91667,1,300
23.977,983.8111111,140.5444444,140.5444444,140.5444444,-27.72,784.28,17.4,14,17.4,14,22.2,14,24.6,15,24.6,15,78.66666667,19.03333333,49.2,359.58333,1.3,217.5
22.2035,655.0006944,93.57152778,93.57152778,93.57152778,-28.01,783.99,17.2,14,17.2,14,21.13333333,14,23.1,15,23.1,15,73.66666667,19.93333333,48.772,218.33333,1.4,202.5
22.2073,893.1756944,127.5965278,127.5965278,127.5965278,-27.94,784.06,17.2,14,17.2,14,21.06666667,14,23,15,23,15,77.66666667,19,44.48,235.83333,1.033333333,300
21.22,890.7791667,127.2541667,127.2541667,127.2541667,-27.88,784.12,17,14,17,14,20.44,14,22.16,15,22.16,15,65.33333333,20.46666667,42.996,48.75,1.833333333,277.5
21.9531,924.2722222,132.0388889,132.0388889,132.0388889,-27.8,784.2,17.2,14,17.2,14,20.82666667,14,22.64,15,22.64,15,63,21.66666667,44.614,300,1.533333333,315
22.1691,887.5513889,126.7930556,126.7930556,126.7930556,-27.66,784.34,17.2,14,17.2,14,21.02666667,14,22.94,15,22.94,15,58,22.8,59.4,243.75,1.233333333,285
22.586,1151.179167,164.4541667,164.4541667,164.4541667,-27.6,784.4,17.4,14,17.4,14,21.32666667,14,23.29,15,23.29,15,56,22.76666667,56.628,141.66667,1.433333333,315
22.6843,890.4,127.2,127.2,127.2,-27.6,784.4,17.6,14,17.6,14,21.47333333,14,23.41,15,23.41,15,54.33333333,22.56666667,56.826,195.83333,1.933333333,300
22.7204,970.6861111,138.6694444,138.6694444,138.6694444,-27.56,784.44,17.6,14,17.6,14,21.5,14,23.45,15,23.45,15,47.33333333,22.53333333,57.024,201.66667,1.7,285
22.5658,940.2895833,134.3270833,134.3270833,134.3270833,-27.53,784.47,18,14,18,14,21.55333333,14,23.33,15,23.33,15,47.33333333,23.2,55.704,122.91667,1.866666667,255
22.6514,963.0930556,137.5847222,137.5847222,137.5847222,-27.51,784.49,18,14,18,14,21.58666667,14,23.38,15,23.38,15,50.66666667,23.5,57.684,138.75,1.733333333,315
22.9727,1017.989583,145.4270833,145.4270833,145.4270833,-27.48,784.52,18,14,18,14,21.74,14,23.61,15,23.61,15,64.66666667,21.26666667,68.706,74.166667,1.333333333,270
22.2555,985.6,140.8,140.8,140.8,-27.48,784.52,18,14,18,14,21.36,14,23.04,15,23.04,15,62,22.33333333,61.644,63.75,1.733333333,277.5
22.4745,1084.703472,154.9576389,154.9576389,154.9576389,-27.49,784.51,18,14,18,14,21.46666667,14,23.2,15,23.2,15,58,23.76666667,57.354,383.33333,1.1,277.5
23.1272,1300.575694,185.7965278,185.7965278,185.7965278,-27.42,784.58,18,14,18,14,21.82666667,14,23.74,15,23.74,15,59.66666667,24.43333333,62.436,302.08333,1.633333333,232.5
22.9815,1230.386111,175.7694444,175.7694444,175.7694444,-27.38,784.62,17.8,14,17.8,14,21.68666667,14,23.63,15,23.63,15,71.66666667,22.9,47.652,176.25,1.533333333,240
20.9415,1238.513889,176.9305556,176.9305556,176.9305556,-27.42,784.58,17.8,14,17.8,14,20.47333333,14,21.81,15,21.81,15,71.66666667,22.53333333,64.614,231.66667,0.966666667,255
21.5538,910.9138889,130.1305556,130.1305556,130.1305556,-27.46,784.54,18,14,18,14,20.91333333,14,22.37,15,22.37,15,64,24.1,61.908,251.25,1.566666667,247.5
22.5109,1230.420139,175.7743056,175.7743056,175.7743056,-27.23,784.77,18.2,14,18.2,14,21.46,14,23.09,15,23.09,15,62.33333333,24.33333333,58.212,92.5,1.6,292.5
23.1453,1100.944444,157.2777778,157.2777778,157.2777778,-27.07,784.93,18.2,14,18.2,14,21.88666667,14,23.73,15,23.73,15,65.33333333,24.66666667,63.624,165.41667,1.166666667,210
23.4776,1063.061806,151.8659722,151.8659722,151.8659722,-26.96,785.04,18.2,14,18.2,14,22.1,14,24.05,15,24.05,15,76.33333333,22.7,56.032,86.666667,1.133333333,232.5
21.0985,1194.554861,170.6506944,170.6506944,170.6506944,-26.83,785.17,18.2,14,18.2,14,20.73333333,14,22,15,22,15,83.66666667,22.1,51.312,110,1.233333333,292.5
21.0854,1275.1375,182.1625,182.1625,182.1625,-26.65,785.35,18,14,18,14,20.68,14,22.02,15,22.02,15,84.33333333,22.36666667,59.1,117.91667,1.366666667,210
19.9909,1388.216667,198.3166667,198.3166667,198.3166667,-26.41,785.59,18.4,14,18.4,14,20.23333333,14,21.15,15,21.15,15,87.66666667,22,58.11,80.416667,1.1,150
21.2055,1295.413194,185.0590278,185.0590278,185.0590278,-26.16,785.84,18.6,14,18.6,14,20.87333333,14,22.01,15,22.01,15,89,21.73333333,59.364,258.33333,1.333333333,195
24.7559,1197.899306,171.1284722,171.1284722,171.1284722,-25.87,786.13,18.6,14,18.6,14,23,14,25.2,15,25.2,15,83,22.1,51.872,200.41667,1.433333333,300
24.9036,1199.702778,171.3861111,171.3861111,171.3861111,-25.59,786.41,18.6,14,18.6,14,23.13333333,14,25.4,15,25.4,15,73.33333333,22.96666667,54.316,100.41667,1.633333333,255
24.6225,1065.327083,152.1895833,152.1895833,152.1895833,-25.38,786.62,18.8,14,18.8,14,23.04666667,14,25.17,15,25.17,15,67.66666667,23.23333333,57.816,293.33333,1,255
24.4964,1424.344444,203.4777778,203.4777778,203.4777778,-25.22,786.78,18.8,14,18.8,14,23.04666667,14,25.17,15,25.17,15,68.33333333,23.66666667,58.476,218.75,1.033333333,315
25.261,1498.296528,214.0423611,214.0423611,214.0423611,-25.21,786.79,19,14,19,14,23.54,14,25.81,15,25.81,15,72,22.83333333,50.884,170.83333,1.2,292.5
